logFC	AveExpr	t	P.Value	adj.P.Val	B
LOC642236	-0.0569547304248847	1.03300236648329	-3.17219624244244	0.00329811974679742	0.831665785477428	-2.47361957737602
NMBR	-0.0202587563385801	1.00931978705826	-3.15538026861838	0.00344651021017563	0.831665785477428	-2.51504001337111
PLOD1	-0.623023369268595	5.09679455045013	-3.14954724210348	0.00349945218825387	0.831665785477428	-2.52938071148771
IRF2BP2	-0.405457328751567	5.32506115764179	-3.14937821736635	0.00350099778029962	0.831665785477428	-2.52979605655543
RBM11	-0.112308158495819	1.07366870052494	-3.14902485256383	0.00350423110997973	0.831665785477428	-2.53066434318456
SMG9	-0.301350704881757	2.91887269428886	-3.1448274702859	0.00354285569974097	0.831665785477428	-2.54097420774327
ZNF766	-0.329158796455548	2.87806062988034	-3.13454050708134	0.00363923752042587	0.831665785477428	-2.56621094792231
PUS10	-0.294137689085979	2.11776208707372	-3.13169379318487	0.00366634680845934	0.831665785477428	-2.57318698225234
BTBD8	-0.233377623139966	1.34091572654858	-3.12864184761033	0.00369562382718218	0.831665785477428	-2.58066221221797
KCNMB2	-0.082212381540828	1.07626219865532	-3.11656754987411	0.00381364561055108	0.831665785477428	-2.61019814559739
MEIS2	-0.326339838564807	2.10435108220787	-3.11603969264729	0.00381888610357383	0.831665785477428	-2.61148799092884
MAP1LC3B2	-0.134634779093556	1.13051393144349	-3.11088418300131	0.00387043043445865	0.831665785477428	-2.62407959240546
PYDC2	-0.0705487830128126	1.01950310791284	-3.10558685395576	0.00392408092843491	0.831665785477428	-2.63700593544409
TTC3P1	-0.0969716555401303	1.14833651425592	-3.10098516334285	0.00397125887260168	0.831665785477428	-2.64822521053771
NBPF3	-0.320518389759349	1.77029324622718	-3.10094041217113	0.00397172030978751	0.831665785477428	-2.64833427343808
PSG5	-0.792777524519642	1.25396693717616	-3.09765563206641	0.00400572966047801	0.831665785477428	-2.65633728561601
IGF2BP1	-0.444821286920646	1.24868545338236	-3.0964312557636	0.00401847699987389	0.831665785477428	-2.65931917810305
KCTD7	-0.274143104551113	1.70610166357451	-3.09042809251327	0.004081537132952	0.831665785477428	-2.67393031008322
B4GALT2	-0.410761724067481	5.06780220851404	-3.08818963821962	0.00410529053833101	0.831665785477428	-2.67937457755295
OR56A4	-0.00682094740995409	1.00120369660176	-3.08350030463456	0.00415547759355313	0.831665785477428	-2.69077284519301
NOMO1	-0.512325052624751	3.65822935093783	-3.07169107910759	0.00428445664883494	0.831665785477428	-2.71943565134047
EN2	-0.164457206047552	1.14598454760195	-3.05950257150638	0.00442155545570541	0.831665785477428	-2.74895618112248
NALCN	-0.0541701478103207	1.03573945703057	-3.05857375686079	0.00443217177074537	0.831665785477428	-2.75120313700228
ALK	-0.144124154918626	1.0613239471677	-3.05792780723523	0.00443956919174707	0.831665785477428	-2.75276557553084
KIAA0319L	-0.350471163611846	3.62934638009049	-3.05567707222536	0.00446543617572174	0.831665785477428	-2.75820829531176
KCNK4	-0.0893217766710022	1.02563130715971	-3.04719309364706	0.00456422970782932	0.831665785477428	-2.77870445223705
ABHD2	-0.475210828941523	4.23368034995204	-3.04467432915982	0.00459395645169966	0.831665785477428	-2.78478341870418
MED23	-0.320648370870059	3.38896816131346	-3.04349693368692	0.00460791503350536	0.831665785477428	-2.78762407989053
ZNF644	-0.37702650171033	4.00760086826122	-3.04085615995905	0.00463936892071307	0.831665785477428	-2.79399318088336
SEMA5B	-0.31953686349243	1.17201630936737	-3.03947781641949	0.00465586685184508	0.831665785477428	-2.797316302048
OR51M1	-0.0514564252042888	1.01314957515946	-3.03865196675727	0.00466577837418962	0.831665785477428	-2.79930698825916
RNF128	-1.33749998937409	2.39976029873041	-3.03489466544725	0.00471112484550449	0.831665785477428	-2.80836007979517
KDM4A	-0.417084165787476	3.65920877192273	-3.03159455640917	0.00475129748130924	0.831665785477428	-2.81630647237054
MR1	-0.462678132697684	3.06666823114754	-3.03125028153586	0.00475550701518278	0.831665785477428	-2.81713518246183
MAGEC1	-0.18222058840267	1.03646037635458	-3.02779235684331	0.00479798421564546	0.831665785477428	-2.82545592142365
TTC17	-0.307030005095887	3.73688908222608	-3.02061018942405	0.00488736048781119	0.831665785477428	-2.84272138992153
ALX1	-0.178534742313259	1.0645779078439	-3.01932374652813	0.00490353470660208	0.831665785477428	-2.84581150901319
ZNF883	-0.175135194687534	1.1320610593877	-3.01831733464697	0.00491622344391446	0.831665785477428	-2.84822846477529
IDS	-0.518852216325221	4.97230559363742	-3.01801239492448	0.00492007422146376	0.831665785477428	-2.84896070643517
AGXT	-0.0512175647629183	1.01081326984155	-3.0112142253414	0.00500666608818457	0.840384658144715	-2.86527421745288
TEX261	-0.323846173847101	4.11755855892376	-2.99779284138098	0.00518187071710638	0.861634802904211	-2.89742098947458
CPSF4L	-0.0335620123952372	1.02033107891537	-2.994577353537	0.00522469857222869	0.861634802904211	-2.90511073478387
LRRC56	-0.309748746714789	1.33560669416992	-2.99336323131374	0.00524095659809252	0.861634802904211	-2.90801306619821
LOC101927204	-0.233135886031789	1.65666713319049	-2.98438794051114	0.0053626340987999	0.87484849371751	-2.92944772755999
LOC101927151	-0.555413844778343	2.16545644304382	-2.98208918694227	0.0053942247664955	0.87484849371751	-2.93493173647621
SLC22A15	-0.498162779487851	2.0031103643878	-2.96816322903425	0.0055893918485801	0.894414483609788	-2.96810295704507
CASC9	-1.45137615367024	1.93595509018607	-2.96113004208228	0.00569047443334917	0.90455932333563	-2.98482227709532
C1orf159	-0.305030223357948	2.31824207729205	-2.95172458289977	0.00582834955059977	0.913631810573407	-3.00714561448903
SLC44A3	-0.657343387445742	2.06012620743094	-2.94958816976362	0.00586010349335894	0.913631810573407	-3.01221061486561
CD109	-0.887668096706829	4.67107127573258	-2.94186169446717	0.0059763107791809	0.913631810573407	-3.03051096643407
SMG1P2	-0.0205891859433998	1.02009495784611	-2.94083675081813	0.00599188828218671	0.913631810573407	-3.03293650180057
IFT172	-0.330567459149447	1.91043134914465	-2.93798236391671	0.00603547234492005	0.913631810573407	-3.03968886553535
ZNF23	-0.233399860762605	1.91355347485396	-2.93483908194232	0.00608381319006126	0.913631810573407	-3.04712027772867
DYNLRB2	-0.142609600595855	1.11332583283321	-2.93128822376189	0.00613886099277329	0.915224101922592	-3.05550977770094
ART5	-0.0905227052469006	1.05876848231941	-2.92605506197328	0.00622084502362002	0.9217218709997	-3.06786331990474
TOB2P1	-0.0854149207887245	1.11060945775894	-2.90473359821286	0.00656565059952636	0.956701936299491	-3.11806304135694
EVA1A	-0.97596206291809	2.64895709700518	-2.90344614934828	0.00658703634861988	0.956701936299491	-3.12108740357289
NPIPA1	-0.487942813406222	4.20504013437241	-2.90114155453959	0.00662548159075423	0.956701936299491	-3.12649920332578
OR10Q1	-0.0115242180545023	1.00382115810462	-2.90100792044616	0.00662771733613269	0.956701936299491	-3.12681293470488
SCAF8	-0.347782123945663	3.79056636074328	-2.89274739001982	0.00676730478266932	0.956701936299491	-3.14618969803118
BCAT2	-0.478155336910554	3.60152241525809	-2.89235229327918	0.00677404996116842	0.956701936299491	-3.14711566819998
PPP1R32	-0.0656503242521311	1.16908595225746	-2.88955851214926	0.00682192668990622	0.956701936299491	-3.15366121078233
LAMP5	-0.928337861443687	2.35763299370018	-2.88844145481665	0.00684115845740583	0.956701936299491	-3.15627732384176
ZNF735P	-0.00605041827000496	1.00106772087118	-2.88760995922949	0.00685550693844571	0.956701936299491	-3.15822427512371
CCDC146	-0.305240157642753	1.68676397659593	-2.88475384315982	0.00690500848949262	0.958039992909198	-3.16490937993687
GRP	-0.421992886557092	1.34644123329436	-2.87134380690813	0.00714195195606813	0.961647229511536	-3.19624522671327
SESN3	-0.924214924174849	5.09521463540462	-2.87075864206912	0.00715246321262023	0.961647229511536	-3.19761064794117
KIAA1107	-0.207534197595759	1.32717145259381	-2.87023326115343	0.00716191295260013	0.961647229511536	-3.19883642958942
PLCB1	-0.448035974982635	1.83485307672428	-2.86688816995907	0.00722235478831379	0.961647229511536	-3.2066378506329
POLR3C	-0.332477429651366	3.61374734034278	-2.86308910935131	0.00729158004295711	0.961647229511536	-3.21549149179764
PAGE3	-0.0168578541461399	1.00363860070789	-2.85803532855395	0.00738463410212453	0.96859766313276	-3.22725845250014
PAX8-AS1	-0.065909505927459	1.05460174236377	-2.85202598374188	0.00749673306188285	0.971020275098392	-3.24123423405802
TM2D1	-0.374305649173281	4.05248755716388	-2.84832488381232	0.00756656611309016	0.971020275098392	-3.24983308186044
CDYL2	-0.504454006907788	2.65877433806423	-2.84738021105277	0.00758448787093306	0.971020275098392	-3.25202679587121
HOXA3	-0.17582318426834	1.19011075925018	-2.84496398095982	0.00763050842955176	0.971020275098392	-3.25763577893981
RYR3	-0.258079065447203	1.21435652586055	-2.8367856940086	0.00778822607969885	0.971020275098392	-3.27659957451236
SH2D7	-0.0128557004223779	1.00899303901235	-2.83110132034394	0.00789964335061833	0.971020275098392	-3.28976124580206
LOC101928569	-0.0070181549064301	1.00159845243406	-2.82982425899139	0.00792487919457084	0.971020275098392	-3.2927159932421
ADAMTS15	-0.584817662923559	2.09128950917829	-2.82904106040603	0.00794039322831095	0.971020275098392	-3.29452769069316
RRH	-0.0331592364699349	1.0251164517142	-2.82864045903656	0.00794833955898326	0.971020275098392	-3.29545424673263
RPL13P5	-0.193995077981837	1.55205712858503	-2.82538742281285	0.00801314324698849	0.971020275098392	-3.30297531841389
STRA6	-0.840895251998031	1.75299938079868	-2.82401488564604	0.00804063373454979	0.971020275098392	-3.30614708648423
PDXDC1	-0.306144240796627	4.76009709760042	-2.82352982253298	0.0080503701514219	0.971020275098392	-3.30726778734513
GLMN	-0.38509932874436	2.96378195203838	-2.818949104448	0.00814286259587047	0.977029584818166	-3.31784547029564
GPR126	-0.819258735239683	2.54780805477251	-2.81028422850616	0.0083205484604803	0.977029584818166	-3.33782587066098
CCT6P3	-0.211228173371666	1.45932362868228	-2.80862818265286	0.00835491853984732	0.977029584818166	-3.34164033040373
DOPEY1	-0.24142238012694	2.67011808006663	-2.80646856470779	0.008399939542258	0.977029584818166	-3.34661265191244
LOC93622	-0.509217434355627	2.95148506727641	-2.80446097915848	0.0084419946752585	0.977029584818166	-3.35123285660096
EMX1	-0.167791106877412	1.0817024952431	-2.80329398708106	0.00846653141866344	0.977029584818166	-3.35391762128305
CARS	-0.37558707176002	4.14665195531892	-2.7914577938418	0.00871919277696138	0.991880493959261	-3.38110946242049
MPZL1	-0.529515914580924	5.4882669495225	-2.78634740957152	0.00883044605047737	0.993366362591603	-3.39282815260706
CCDC23	-0.327675470707298	3.28869502201474	-2.78593376998892	0.00883950880472166	0.993366362591603	-3.39377610252445
TMC6	-0.46551301492344	4.14866625104093	-2.78419508374408	0.0088776981968408	0.993366362591603	-3.39775976178611
LOC100500773	-0.00960524615437985	1.00169504343901	-2.78109365006603	0.00894620275504225	0.993366362591603	-3.40486196408989
FAM171B	-0.605990205121631	1.97164456530529	-2.77994153534492	0.00897177628506141	0.993366362591603	-3.40749904501693
H2AFV	-0.233308355247281	5.52095165491302	-2.76934476994082	0.00921021685526063	0.999999999999543	-3.43172265999474
C2orf27A	-0.134047469838769	1.37869467877658	-2.76826207799046	0.00923490916375673	0.999999999999543	-3.43419444005443
TMEM106B	-0.427185809134309	3.90439006961469	-2.76763341967082	0.00924927494809186	0.999999999999543	-3.43562939145046
C6orf211	-0.338608529232983	3.7597202339255	-2.76621197801636	0.00928183397535579	0.999999999999543	-3.43887318187134
KIDINS220	-0.345213228376895	4.10236102433129	-2.76150393104045	0.0093904404674302	0.999999999999543	-3.44960983054725
MAP3K4	-0.566573440431279	3.55010929650869	-2.76028562862323	0.00941873714173295	0.999999999999543	-3.45238632315864
CTAG2	-0.176229840735979	1.05416095290952	-2.75784556428853	0.00947565028466668	0.999999999999543	-3.45794492371674
CD207	-1.14550751556954	2.18680962804815	-2.75213468247546	0.00961011016638642	0.999999999999543	-3.47094277640044
ASH2L	-0.598799570499514	3.78032650050745	-2.75136361603482	0.00962840031653797	0.999999999999543	-3.47269643395574
SORBS2	-0.753790186460762	1.85771944138315	-2.74587806723877	0.00975946085387544	0.999999999999543	-3.48516360037714
GTDC1	-0.48353605224018	3.31886152174998	-2.7447022296523	0.00978776957444722	0.999999999999543	-3.48783395723356
C10orf10	-0.934297547711157	3.49666817239582	-2.74035366864931	0.00989312922383274	0.999999999999543	-3.49770349307578
FAM227B	-0.10887644178018	1.20995898058521	-2.7354273409819	0.0100137640936444	0.999999999999543	-3.50887260464527
UBR1	-0.406654732616912	3.46533832175669	-2.73486759441581	0.0100275574381306	0.999999999999543	-3.51014088855058
WASH3P	-0.106586583950001	1.25797245489145	-2.73131997012602	0.0101153909181311	0.999999999999543	-3.51817540755692
AP2A2	-0.394929577692582	3.7228449236731	-2.72300866083983	0.010323979600504	0.999999999999543	-3.53697309753753
OR51B5	-0.281934962480123	1.0666109460003	-2.72039470363123	0.0103904054836658	0.999999999999543	-3.54287769790021
PXDNL	-0.107372726315002	1.12657747424299	-2.7200975485884	0.0103979819239334	0.999999999999543	-3.54354870956124
RNH1	-0.548519694017662	6.65147563450317	-2.71642175875941	0.0104921282902959	0.999999999999543	-3.5518452942649
DOCK7	-0.461729106176672	3.21056920860677	-2.71641745164042	0.0104922390705301	0.999999999999543	-3.5518550117007
ZBTB8A	-0.105519440986126	1.36508716097213	-2.70477160940797	0.0107957859850031	0.999999999999543	-3.5780942748465
TMEM234	-0.31801833687462	2.77064154280693	-2.69630432764618	0.011021590825637	0.999999999999543	-3.59712744597548
PARN	-0.290601424210995	4.24825873668246	-2.69478153435692	0.0110626634725438	0.999999999999543	-3.60054646851559
TTTY16	-0.292527246094487	1.09699568387326	-2.6921780414725	0.0111332143471653	0.999999999999543	-3.6063890899344
DISP2	-0.50233501714994	1.45291775004673	-2.69217191291247	0.0111333809144437	0.999999999999543	-3.60640283912263
SLC7A6	-0.306748780341667	2.00252699412907	-2.69182618331585	0.0111427812022594	0.999999999999543	-3.60717843816372
LOC102724386	-0.0516917959303933	1.05824610876962	-2.68827045679519	0.0112398893077533	0.999999999999543	-3.61515159486217
BBS1	-0.328746056026668	1.84442413355708	-2.68602911553581	0.0113015045191366	0.999999999999543	-3.62017402775371
ERI3	-0.441775333596879	4.62416207249272	-2.68435888603437	0.0113476235517123	0.999999999999543	-3.62391498170933
FRMD7	-0.0471506279171905	1.02416238706652	-2.68029773989412	0.0114604917748576	0.999999999999543	-3.63300492795437
HGSNAT	-0.599438469803127	3.57155221123869	-2.67982949190855	0.0114735722406315	0.999999999999543	-3.63405243337532
CASC1	-0.0231562921752588	1.03081195752636	-2.67618656431433	0.0115758115594267	0.999999999999543	-3.64219796863254
BRWD1	-0.303368433705407	3.93313469444578	-2.67563697082148	0.0115913092106975	0.999999999999543	-3.64342624175019
MFGE8	-0.680240602078086	5.21043742961288	-2.67425111584269	0.0116304736507413	0.999999999999543	-3.64652274426382
MANEA	-0.380918167815685	3.05844744409702	-2.67357039645222	0.0116497558219814	0.999999999999543	-3.64804334512312
EVC	-0.37193075202285	1.84893635253458	-2.67226015110209	0.0116869536013757	0.999999999999543	-3.65096949800548
OR5M11	-0.01765105653679	1.00755547721757	-2.66955387080974	0.011764133965808	0.999999999999543	-3.65701050995534
C2orf81	-0.211101484740496	1.40621596956294	-2.66924610328591	0.0117729410740467	0.999999999999543	-3.65769726815029
FLJ41941	-0.064800874964942	1.04561495353622	-2.66717880192752	0.0118322579469138	0.999999999999543	-3.66230897710837
OR52E6	-0.0165490548478022	1.00374260087161	-2.66145962751796	0.011997805390161	0.999999999999543	-3.67505537747969
LATS1	-0.36123155976163	3.56778638677922	-2.66134724967473	0.0120010797017196	0.999999999999543	-3.67530566073118
CERS2	-0.56302282186041	4.96567812458412	-2.65947689896876	0.012055697244358	0.999999999999543	-3.67947023782013
CD164	-0.334551926065337	6.61822064721751	-2.65925545212315	0.0120621791233647	0.999999999999543	-3.6799631940658
TUBA3E	-0.0850176077566065	1.02169091910653	-2.65800945784887	0.0120987103966896	0.999999999999543	-3.68273637630617
FRYL	-0.405625435656351	3.84943218474437	-2.6567292807709	0.0121363507072116	0.999999999999543	-3.68558477388032
GRIN2A	-0.0530957975707171	1.02697223066776	-2.65618254614754	0.0121524590951535	0.999999999999543	-3.68680099277562
CHDC2	-0.00782658643679413	1.00215953297468	-2.6547890228001	0.0121936060312614	0.999999999999543	-3.6899001815643
LOC102724849	-0.00726388574808245	1.00185603822288	-2.65311979986721	0.0122430636323032	0.999999999999543	-3.6936111558381
LOC101928766	-0.011043459305641	1.00650635118668	-2.65160465142302	0.0122881170794558	0.999999999999543	-3.6969783026758
MMP9	-1.03590627397016	5.73302185993842	-2.64727496697299	0.0124177100709898	0.999999999999543	-3.70659346346611
DYNC1I1	-0.309016915086836	1.22402032535147	-2.6444849990242	0.0125018871391251	0.999999999999543	-3.71278395698211
ACVR1C	-0.283583722146511	1.47346578666224	-2.64433828812529	0.0125063282010102	0.999999999999543	-3.71310936915469
FLJ12825	-0.0454769844713838	1.0358545708679	-2.64292016441399	0.0125493314005767	0.999999999999543	-3.71625424171999
WHSC1L1	-0.571530109129132	3.84030215192367	-2.63923991132838	0.0126615712474735	0.999999999999543	-3.72441062348969
DR1	-0.342320827101963	5.45003251173697	-2.63907685852882	0.0126665654525639	0.999999999999543	-3.72477182121099
LEMD1	-0.772713540269267	1.78886014441562	-2.63589667388893	0.0127643380344729	0.999999999999543	-3.73181375781451
MBTPS1	-0.209616559307945	4.83137628732428	-2.6273486028674	0.0130306165480257	0.999999999999543	-3.7507147815867
SPSB4	-0.27624660922527	1.19623675874993	-2.62668253026887	0.0130515796071374	0.999999999999543	-3.75218590144917
EDIL3	-1.00236837216297	3.30221204549787	-2.6235425323023	0.013150824582839	0.999999999999543	-3.75911780634577
L3MBTL1	-0.152591539027651	1.18293755387919	-2.62332765372478	0.0131576416463154	0.999999999999543	-3.75959197952821
CLEC4F	-0.0591606157361699	1.04986128599247	-2.62226790411967	0.013191310249632	0.999999999999543	-3.761930164789
KRTAP11-1	-0.353102685281082	1.09892365678197	-2.61948548354259	0.0132800883835959	0.999999999999543	-3.76806626744217
ZNF324B	-0.211615694083447	1.9626262641532	-2.61468699793015	0.0134344920787122	0.999999999999543	-3.77863850954357
FAM114A1	-0.494307741762167	4.27459337955414	-2.61441723129485	0.0134432216098948	0.999999999999543	-3.77923249870984
MAMDC2	-0.604454004185897	1.72737770852164	-2.60817108988432	0.0136468162930577	0.999999999999543	-3.79297452373456
STRIP1	-0.34768603467059	3.85071729888264	-2.60809066855736	0.0136494561332595	0.999999999999543	-3.79315131808015
RIPK3	-0.627226444280592	2.378554378428	-2.60726326004221	0.0136766433409859	0.999999999999543	-3.7949700471131
