logFC	AveExpr	t	P.Value	adj.P.Val	B
DZIP1L|199221	-0.60217617305933	6.43629772522176	-3.3062071645148	0.00114918239149861	0.00641063824469033	-1.381499716873
SYTL1|84958	0.400614678671579	10.2691377162629	3.30563239172534	0.00115140079116059	0.00642063628171814	-1.38326407606642
NUSAP1|51203	0.406615656540756	10.2681513905306	3.3055766751722	0.00115161604753258	0.00642063628171814	-1.38343509280826
ROCK1|6093	-0.353442476516559	10.0174810568927	-3.30422101795898	0.00115686509446771	0.00644810580633018	-1.38759537448203
H2AFV|94239	0.247994737307359	11.5395538371133	3.30337172995362	0.00116016485514018	0.0064628994337122	-1.3902009304563
SLC25A11|8402	0.219045046854689	10.2861371169048	3.30268476201509	0.00116284036572283	0.00647600193661665	-1.39230806889322
C17orf108|201229	0.485754435190461	5.81006351886133	3.30092943762245	0.0011697029133956	0.00651240879563217	-1.39769042881851
LOC96610|96610	1.23972970072348	13.097810622756	3.29973928206552	0.00117437735302098	0.00653479960667958	-1.40133837680458
LOC729991|729991	0.247850806981155	8.06803035916195	3.29871590659414	0.00117841066515763	0.00655178004085557	-1.40447420140718
PTGER4|5734	0.482459907541071	7.61705386485269	3.2975355814738	0.00118307857534514	0.0065740816422384	-1.40808988797505
ILKAP|80895	0.298829593063152	8.99926391460106	3.29658690538141	0.00118684285269621	0.00659316891060788	-1.41099513940629
TNS3|64759	-0.455934405850099	10.5966292207749	-3.29645299650513	0.00118737509137129	0.00659429589579598	-1.41140516634212
GHDC|84514	0.29629291009805	8.88553920386117	3.29636276010694	0.00118773387339831	0.00659445920113908	-1.4116814605503
APLP2|334	-0.322787071099919	13.1492383327277	-3.2958425685353	0.00118980413792402	0.00660412216395252	-1.41327410177443
SLC16A10|117247	-0.64574926853527	4.9911236553305	-3.29510030227512	0.00119276404101151	0.00661871642602315	-1.41554627355603
NRN1|51299	0.876919647662858	6.46652083786714	3.29492166335629	0.00119347741538773	0.00662083993723407	-1.41609304284989
PRELID1|27166	0.301503592566764	10.962015576705	3.29481143383336	0.00119391780289017	0.00662144829131971	-1.41643041498424
CDC42EP4|23580	0.431004802249458	11.2905586577193	3.2935931996192	0.00119879497066555	0.00664665580384796	-1.4201583214656
WISP2|8839	-1.19796183331428	5.09966099669573	-3.2929573919801	0.00120134777614026	0.00665896562184498	-1.4221034682254
COX4NB|10328	-0.235666528155416	9.2545302159996	-3.29270379966004	0.00120236737670594	0.00666277255716293	-1.42287919915336
C9orf85|138241	0.285349648692225	7.62119280395862	3.29192420054484	0.00120550690704312	0.00667832146815447	-1.42526363898144
GTPBP2|54676	0.229070732908765	10.2852581079355	3.2916210653834	0.00120672972636945	0.006681239281406	-1.42619065764063
LITAF|9516	0.267008898125484	11.9253861084015	3.29160426511894	0.0012067975308779	0.006681239281406	-1.42624203238813
TBCA|6902	0.273852518292871	10.1500860673208	3.29154549814254	0.00120703473756783	0.006681239281406	-1.42642173837272
SDC1|6382	-0.380727634798012	14.6813698667239	-3.29086746216535	0.00120977470200565	0.00669455481173439	-1.42849492853358
RASSF5|83593	0.42809521576682	9.96246425733831	3.29004118076587	0.00121312156459357	0.00671122045999665	-1.4310208915567
FZD7|8324	-0.716332993428445	8.5885241115048	-3.28913077229526	0.00121681917241925	0.00672574394472351	-1.43380338650107
TMX3|54495	0.260337526381711	9.66064222640819	3.289124396589	0.00121684510422088	0.00672574394472351	-1.43382287027613
TUFT1|7286	-0.397211535217652	10.3588935118246	-3.28870847078599	0.0012185379049365	0.00673188393894417	-1.43509384268232
AJAP1|55966	-1.43602391757486	5.31875916975951	-3.2879974867745	0.00122143666168052	0.00674231690198668	-1.43726611652913
BIVM|54841	-0.285820592051736	8.07943733876537	-3.28725245157344	0.00122448114076898	0.00675725934932078	-1.43954198341799
KBTBD8|84541	0.46731590140906	6.0070903232074	3.28592003275405	0.00122994351141345	0.00678553294075742	-1.44361100476326
URB2|9816	-0.287237294641244	8.69791299700853	-3.28420015674187	0.00123702785901981	0.00682273684998228	-1.44886111831632
FANCA|2175	0.361507475187084	8.86970978774294	3.2833275928918	0.00124063655564513	0.00684075584703146	-1.45152379114607
GLCCI1|113263	0.474599606698065	7.0684051644412	3.28315500178929	0.00124135150801213	0.00684281347519573	-1.45205038781662
AP4B1|10717	0.267434167823444	8.20653478568262	3.28268107398505	0.00124331671088505	0.00684872503749119	-1.45349627439274
IRF2|3660	0.301643210782425	9.76561908839667	3.2825861576131	0.00124371064200674	0.00684872503749119	-1.45378582869354
ZNF24|7572	0.244310363612135	10.1879201257062	3.28256650276843	0.00124379222997443	0.00684872503749119	-1.45384578734135
HUS1|3364	-0.23888304546125	8.37175734425636	-3.28226416883237	0.00124504785728262	0.006851870024919	-1.45476804091664
KCTD10|83892	-0.204561975792364	10.7562519647176	-3.28200698330189	0.00124611690731663	0.00685495133976279	-1.45555251277888
ADPRHL1|113622	-0.646079233382912	5.43632773682127	-3.28196475111814	0.00124629253667332	0.00685495133976279	-1.4556813249577
LRRC8A|56262	-0.405040257165114	12.2795775767202	-3.28166337156199	0.00124754654169068	0.00685996410634144	-1.45660051888706
TCEANC|170082	0.363614524333075	4.5291742972822	3.28073358403398	0.00125142268776317	0.00687938869624009	-1.45943585989284
FAM98A|25940	-0.211361474891605	10.001689621133	-3.28036139230384	0.00125297744099211	0.00688415514437517	-1.46057064173997
SLC38A5|92745	-1.03629213700515	9.70949602100787	-3.28000547701514	0.00125446588525701	0.00689044210939113	-1.4616556919575
NDUFS7|374291	0.345551172106532	10.0481985544858	3.27895543193315	0.0012588667940643	0.00691009861987542	-1.46485627515375
ATP6V0E2|155066	0.676193615172479	7.1810071014781	3.27817155321221	0.00126216152499856	0.00692511260400007	-1.46724498298822
NMU|10874	0.885632433380819	6.65487826261167	3.27776064205345	0.00126389183732262	0.00693270643151674	-1.46849694846374
CNTLN|54875	0.487342877068785	7.41690631534873	3.27694865615104	0.00126731753874537	0.00694769015422261	-1.47097050310322
RINL|126432	0.547144221168693	6.69855095214428	3.27621434953414	0.00127042296076448	0.00696280812961008	-1.47320695806731
ARSI|340075	-0.862960423850867	8.96592887532509	-3.27435083549137	0.00127833569793104	0.00700234172593089	-1.47888062203597
ZNF167|55888	-0.592838421212105	3.92039957356236	-3.27357540361369	0.0012816417886351	0.00701661204546438	-1.48124066734011
RFX2|5990	-0.372424413217786	8.04465859940647	-3.27207987529341	0.00128804053868762	0.00704971558913747	-1.48579095155602
MRPL27|51264	0.328016677653924	9.84480514197257	3.27174382879078	0.00128948242985237	0.00705567852639365	-1.4868131521076
TTC39C|125488	0.27438729389203	8.91298508246497	3.2703354253279	0.00129554189766792	0.00708302685232369	-1.49109628671967
CCT6A|908	-0.32729492702847	12.5462852778312	-3.26948383716486	0.00129921859060565	0.00710118902607584	-1.49368528608633
ACACA|31	-0.288803720998777	10.9459409859953	-3.26938597030728	0.00129964174800517	0.00710156316506863	-1.49398278293436
SLC29A1|2030	-0.3830089661024	10.0508621895228	-3.2692634500536	0.00130017168277949	0.00710252039861613	-1.49435521040225
PAPD5|64282	-0.278500672529859	8.58953914093113	-3.26862937203569	0.00130291746540782	0.00711557844378887	-1.4962824344052
SCHIP1|29970	-0.409147467166861	8.30836036330659	-3.2669619423432	0.00131016380963048	0.00715320142694625	-1.50134886592213
NIPA1|123606	-0.354871281384286	9.0714983803533	-3.26664258147252	0.00131155596688467	0.00715839568036252	-1.50231897348809
MAPT|4137	-0.926858269792574	4.51373526043351	-3.26657969451701	0.00131183026578343	0.00715839568036252	-1.50250999239126
BTN3A2|11118	0.451892051464551	10.2570942493074	3.26596630565626	0.00131450853325632	0.00717105595213207	-1.50437298875591
MMD|23531	-0.360253193394163	7.92906848690664	-3.26558512332971	0.00131617547005724	0.00717819370362737	-1.50553056752299
ZFP1|162239	-0.20892797176032	7.46597411736629	-3.26440675049244	0.00132134102682641	0.00719744398305905	-1.50910830965132
CCRL2|9034	0.506204443621699	5.60416599630581	3.26437517711658	0.00132147969219421	0.00719744398305905	-1.50920415616889
ANKIB1|54467	-0.322232000217456	10.0838583393312	-3.26436995543181	0.00132150262632861	0.00719744398305905	-1.50922000742963
SLC12A4|6560	-0.330932258817942	10.300571573618	-3.26309794418357	0.00132710046984866	0.00722596641469676	-1.51308073493561
CAPN10|11132	0.330241905153279	7.95238772612228	3.25984570474461	0.00134151336443759	0.00730047270165941	-1.52294568815709
ANGPT2|285	-0.5073555389452	8.05595757753186	-3.25912943269036	0.00134470716620347	0.00731586472134771	-1.52511717549083
C19orf61|56006	0.325545735438162	9.28349425090386	3.25875203719639	0.00134639278820562	0.00731971950274291	-1.52626113775204
LARP6|55323	-0.550700438158114	7.70478489699555	-3.25872524967714	0.0013465125082964	0.00731971950274291	-1.52634233171034
SNW1|22938	-0.185473182052247	10.6790104972467	-3.25811319433828	0.00134925063618091	0.00733261318864764	-1.52819733351397
NAAA|27163	0.390723649570307	7.93583707486182	3.25711860428914	0.00135371114671651	0.00735485776619031	-1.5312110558915
UBE3C|9690	-0.258749798903978	11.2638008192243	-3.25670399152247	0.00135557463960617	0.00736298422668342	-1.53246714046709
EFNB1|1947	-0.421356122779107	12.0410432205261	-3.25635706451986	0.00135713575005587	0.0073694642939703	-1.53351806007552
LOC153684|153684	0.449571869040952	4.01357748634441	3.25614346037151	0.00135809776294835	0.00737268853361956	-1.53416506573555
CBR4|84869	0.297660224343995	8.12630453594629	3.25567359358225	0.0013602161438016	0.00738218688399347	-1.53558815751855
LY6G5C|80741	0.429462768522912	3.65184826103726	3.25516775569553	0.00136250013532094	0.00738857400034145	-1.53711999279715
WDR85|92715	0.389365720788302	8.46377749614852	3.25369065925994	0.0013691900535881	0.00741882383298712	-1.54159189992362
RCAN2|10231	-0.598764812507111	6.84775043998978	-3.25351666321099	0.00136998010787967	0.00742081161473233	-1.54211855471152
TPD52L1|7164	-0.467208485828662	10.1028845939295	-3.2534466321261	0.00137029821385872	0.00742081161473233	-1.54233051920843
TP53BP1|7158	-0.230554392290859	9.64399944205174	-3.25264378957129	0.001373949921551	0.00743718784481148	-1.54476021114823
LOC284441|284441	-0.563060243114058	7.96523124070623	-3.25250475136677	0.0013745832519781	0.00743798142914959	-1.54518093725544
C12orf62|84987	0.33474311800156	8.94265597798737	3.25181006128124	0.00137775169257077	0.00745109849728777	-1.54728281407331
DHX36|170506	-0.280094334778861	10.2056709994539	-3.25118320772898	0.00138061656446816	0.00746457581345318	-1.54917910219575
HEXIM1|10614	0.19746807183199	10.2886535345907	3.25091824445782	0.00138182917587312	0.0074691149919427	-1.54998054274606
ST6GAL1|6480	0.681220427677442	9.00205366439289	3.25065442392338	0.00138303754175957	0.00747328822292453	-1.55077846952478
ENOSF1|55556	0.332491621431537	8.27165571479833	3.25042857372336	0.00138407277456652	0.00747328822292453	-1.55146150936732
SYCP2|10388	1.40477167470876	5.08069856475469	3.25035287367309	0.00138441992322838	0.00747328822292453	-1.55169044001412
TANC1|85461	-0.328021616560219	10.0557106868504	-3.25034247637403	0.00138446760995091	0.00747328822292453	-1.55172188295965
NKIRAS1|28512	0.232860220430289	7.04438769479806	3.2502032432102	0.00138510634354336	0.00747472078277131	-1.55214293575147
MON1B|22879	-0.21588021946215	9.4924222675645	-3.24988960605561	0.00138654616156091	0.0074804744544896	-1.5530913425173
SASS6|163786	0.328740613863482	7.48822801472999	3.24659160635763	0.00140177084660304	0.00755243652309998	-1.56305926290343
TEAD1|7003	-0.36459632075554	10.3143516952568	-3.24567779621151	0.00140601672938937	0.00756716691911411	-1.56581959371832
SAMHD1|25939	0.6437456211412	9.9552241925102	3.2454427228639	0.0014071108951581	0.00757102048695518	-1.56652956478347
LDLRAD3|143458	-0.60146082794858	7.90707097094358	-3.24475414140624	0.00141032050568592	0.00758625116720522	-1.56860896450012
KIAA1328|57536	0.333284845361518	6.08021776702727	3.24343020162507	0.00141651078155813	0.00761750264775057	-1.57260594369034
TTC19|54902	0.232260815848875	9.21376640900915	3.24312009323456	0.00141796438673976	0.0076232720158208	-1.57354195375312
TOMM5|401505	0.338517625639486	10.1468810363142	3.24303823768189	0.00141834830860365	0.00762328898967885	-1.57378900779099
PTPRK|5796	-0.339526938680084	11.0431567156783	-3.24262482043093	0.00142028881046228	0.0076316699608871	-1.57503668747034
TTC26|79989	-0.31939088561769	6.36285857130138	-3.24241314560114	0.00142128332714207	0.00763496471497488	-1.57567546074452
RPS11|6205	0.322268988444975	14.0960634474442	3.24018221004556	0.00143180443203739	0.00768323680885033	-1.58240553659607
OTUD5|55593	0.200613944939336	10.4645697674142	3.23971511686565	0.00143401639424042	0.00769098372062347	-1.58381410091725
COX7A1|1346	-0.654636301548447	5.92749615530428	-3.23932401654856	0.00143587092879359	0.00769886766614262	-1.58499336340883
SLC19A2|10560	-0.383681408590498	7.87137225393303	-3.23681106491455	0.00144784023467302	0.00775888900920463	-1.59256752109732
CRTC3|64784	-0.250868051831397	9.53898292540807	-3.2362416858193	0.0014505650722239	0.00777141110810667	-1.59428293514459
LSM12|124801	0.166948690342494	10.2696600400548	3.2349932665803	0.00145655623862214	0.0078014212021011	-1.59804321402996
C18orf55|29090	0.309188059445299	8.27666196134639	3.23479948706596	0.00145748824659621	0.00780432527015317	-1.59862676914808
GPR4|2828	-0.416611316419048	6.90715644065079	-3.2347002873051	0.00145796557535619	0.00780479379256853	-1.5989254911804
ATP1B3|483	-0.370919947302566	13.1410768646549	-3.23445665686316	0.00145913849149081	0.00780898469343424	-1.59965910555722
SYF2|25949	0.200944252756372	9.87177429116029	3.23425233572709	0.00146012283605398	0.00781216443095583	-1.60027431498812
CCNB1|891	0.349505824342346	10.9308679522774	3.23383589522781	0.00146213100562854	0.00781925270161422	-1.60152810785605
EPB41L4A|64097	0.618787179137298	7.40087772805149	3.23381563601874	0.00146222876553837	0.00781925270161422	-1.60158909936728
C1orf203|84852	0.369626247659026	4.76420031527882	3.23270695733154	0.0014675879185796	0.00784581514496185	-1.60492632497435
BCL3|602	0.326125999770918	10.5210401357475	3.23153796353187	0.00147325839369771	0.00787192588743577	-1.60844400860421
RPL24|6152	0.327664977762957	12.478146953596	3.23072859999704	0.00147719632212774	0.00788875635244587	-1.61087884977989
ZNF92|168374	0.334420171217231	7.13086955256924	3.23028833715958	0.00147934251067382	0.00789811104165349	-1.61220308382281
HAUS4|54930	0.272129501061119	9.43076779675869	3.22995013018512	0.00148099316622293	0.0079048158306983	-1.61322024316992
AHSA1|10598	-0.28218307019236	11.2511049139088	-3.2298193285539	0.00148163201657173	0.00790611796476083	-1.61361360453842
ITFG3|83986	-0.270316547611891	10.9717987516621	-3.22946334060811	0.00148337200031512	0.00791329358334905	-1.61468410014566
TRIAP1|51499	0.254132923287026	9.09839739150718	3.22843802243525	0.00148839412725926	0.00793796985132061	-1.61776676344204
POFUT2|23275	-0.317210902190297	8.60523821235852	-3.22805388068566	0.00149027976361446	0.00794590975960721	-1.61892147919347
PRSS12|8492	1.09115780863907	7.24646287456224	3.22753659515772	0.00149282247046916	0.00795522988588318	-1.62047622811801
SEPSECS|51091	0.299927976527236	7.43049834946541	3.22707805892295	0.00149507976653819	0.00796513890523179	-1.62185421637421
NACA|4666	0.216264632241192	13.615722277288	3.225469734305	0.00150302237379454	0.00800532347585543	-1.62668616722874
DSG2|1829	-0.514483156825335	11.6135822037903	-3.22522596334067	0.00150422963707978	0.00800962275637613	-1.62741835161751
N4BP1|9683	-0.304292267671714	11.2741835734875	-3.22506150279829	0.00150504462848265	0.00801183156257674	-1.62791229354041
LRRC61|65999	0.536544278464111	7.81105851127907	3.22470420969743	0.00150681662421756	0.00801843878359068	-1.62898531328869
LUZP1|7798	-0.355420130645308	10.7790694200124	-3.22464976438644	0.00150708681597581	0.00801843878359068	-1.62914881376969
CDC37L1|55664	0.327062778017051	8.47010048527399	3.22454422536744	0.00150761069495319	0.00801909503816625	-1.62946574283647
SERPINB6|5269	0.390051140989748	10.5190576786913	3.22376057005663	0.00151150593187537	0.00803767868846663	-1.63181873840818
CARD11|84433	0.664512492424683	7.86984601465805	3.22309067183178	0.00151484313923285	0.00805328584455147	-1.63382976685756
ZNF721|170960	0.295491625834981	8.0529333091115	3.22238064569654	0.00151838772273938	0.00806998688531063	-1.63596085517028
PARP3|10039	0.389159344612489	8.49829511670585	3.2217095083562	0.00152174524904381	0.00808220941209264	-1.63797483976434
HOMER3|9454	-0.494928464267355	10.2686038779787	-3.22167891163845	0.00152189848077465	0.00808220941209264	-1.6380666471717
ZNF654|55279	0.294778152188277	7.9708617643229	3.22132804984492	0.00152365666028544	0.00808940068829879	-1.63911937524669
ACTR8|93973	0.197134518306639	8.41841047523162	3.22123089637674	0.00152414383287648	0.00808984190827675	-1.63941085722296
GTF3C5|9328	0.296347888799383	10.7485525014182	3.22105874370105	0.00152500744173976	0.00809196696610627	-1.63992733436502
PHF17|79960	0.430797972139692	8.2757989061347	3.22098997552551	0.00152535254633061	0.00809196696610627	-1.64013363969833
ICAM4|3386	0.938035210401914	4.54304052461363	3.21968329696708	0.00153192375391678	0.00812231227826138	-1.64405294985117
RBM6|10180	0.312928170336937	9.56981349625504	3.21961075314016	0.00153228934187382	0.00812231227826138	-1.64427049980709
GLTSCR2|29997	0.349719604196249	11.9250833240108	3.21953018591032	0.00153269545913149	0.00812231227826138	-1.6445121058696
RSPH3|83861	-0.269184907904457	7.53289010724124	-3.21917767626752	0.00153447353948324	0.00812796125307236	-1.64556915345902
ZNF281|23528	-0.615595562394242	7.95866447736995	-3.21915789487878	0.00153457337478715	0.00812796125307236	-1.64562846757836
ZDHHC6|64429	0.195061818020484	9.19159925512816	3.21907373184789	0.00153499820725131	0.0081280611233479	-1.64588082522511
KIAA0556|23247	-0.255116881666128	8.88766152941049	-3.21864245654371	0.00153717688450773	0.00813744537406911	-1.64717388592231
FCGBP|8857	1.07149433027747	9.23895140048906	3.21758213276685	0.00154254555037069	0.00816154980548933	-1.65035232381344
XPNPEP3|63929	-0.252413520974843	7.61522947961175	-3.21713076701677	0.00154483620110261	0.0081684195065592	-1.65170506126341
ZC4H2|55906	-0.683341738182856	5.19159380850523	-3.21708514366912	0.00154506791225911	0.0081684195065592	-1.65184178450986
MSX1|4487	-0.599300360345303	5.94591756218861	-3.2157210800177	0.00155201062758237	0.00819741752532805	-1.65592879350006
KIF15|56992	0.443563898951555	7.86935998013076	3.21563528358161	0.00155244827540437	0.00819741752532805	-1.65618580557351
PLCXD1|55344	0.489424777257085	8.90232507789236	3.21552527961024	0.00155300957362616	0.00819741752532805	-1.65651532493226
TUBA4A|7277	-0.571221248949179	12.7747836318027	-3.21503018371024	0.00155553814786882	0.00820860022627348	-1.65799827222142
KIAA1804|84451	-0.446994602279529	7.66237266805489	-3.21361482334916	0.00156278784145441	0.00824468389295353	-1.6622365472942
RENBP|5973	0.535086342139162	6.94171436166917	3.21310669139119	0.00156539821788598	0.00825627969449295	-1.66375773752475
ZNF37B|100129482	0.498433674155762	6.75149847202781	3.21294695524537	0.00156621965092253	0.00825843656337106	-1.6642358942258
USP34|9736	-0.261222879891141	10.9863584179665	-3.21249066416148	0.00156856830453818	0.00826864297660846	-1.66560164719366
SDR39U1|56948	0.329569691093296	8.54572360186696	3.21197385590196	0.00157123240659833	0.00827832737171187	-1.66714833035963
KHDRBS1|10657	0.125817876675082	11.9053588711537	3.21172288802085	0.00157252763962049	0.00828297181605939	-1.66789933753093
CXCR4|7852	0.68081251303313	9.43882825451512	3.2109827935188	0.00157635300716274	0.00830093728469363	-1.67011372576284
COL15A1|1306	-0.620068970422729	9.8141696293116	-3.21064054192898	0.00157812494256291	0.0083070416065163	-1.67113760144533
LOC643387|643387	0.214669024837599	5.73753329009073	3.21059863104376	0.00157834205440228	0.0083070416065163	-1.67126297489433
NPRL2|10641	0.334300482037635	7.68676094824847	3.20985676300641	0.00158218976291686	0.0083229167743979	-1.67348198070307
RTKN2|219790	0.698636132096524	7.16295899266501	3.20946326047852	0.00158423420268498	0.0083314822621371	-1.67465880402528
NCDN|23154	-0.26270102813945	9.67885040105545	-3.20908886208122	0.00158618166416531	0.00833953337664223	-1.67577837516509
SAPS3|55291	-0.251927087767404	11.0472708558937	-3.20797344232896	0.00159199678873508	0.00836790961072853	-1.67911315163273
CLIP3|25999	-0.597880990190436	7.10062320655965	-3.20687063251866	0.00159776562826722	0.00839162267668886	-1.68240921828742
LSM14B|149986	-0.233126785119673	10.0729283313565	-3.20662663902541	0.00159904458681953	0.00839613733876577	-1.68313832787884
SNX11|29916	0.17998380618045	9.32929941743928	3.20629415466064	0.00160078892465796	0.00840309256963215	-1.68413178974764
SOD1|6647	0.338756650519885	11.5813167964419	3.20540064738648	0.00160548535668433	0.00842553665168467	-1.68680113340791
HSD17B12|51144	-0.29485377391028	10.2487771040901	-3.20521541560924	0.00160646056711196	0.00842844523431565	-1.68735442890626
ODF2L|57489	0.329405113052957	8.80157462765744	3.20482810085629	0.00160850148386703	0.00843473699741407	-1.6885112636096
TMCO6|55374	0.262875166749303	7.52157969106089	3.20482793367672	0.00160850236532276	0.00843473699741407	-1.68851176291608
PARN|5073	-0.175419560744935	10.2194901800248	-3.20447494752114	0.00161036448828114	0.00844229050009866	-1.68956595674404
DEK|7913	0.297529060717691	11.847513717139	3.20419477721903	0.00161184390711542	0.0084478342576853	-1.69040261263271
PARP8|79668	0.425245817763253	8.26210856213912	3.20265245789183	0.00162001062839906	0.00848717623807774	-1.69500718815519
CRY2|1408	-0.256745417647176	9.06443006706366	-3.20116332712736	0.00162793214461061	0.00852545892420846	-1.69945110534667
SBF2|81846	-0.371241956074485	9.24696680810027	-3.20103343282267	0.00162862482703405	0.00852685608317176	-1.69983865369615
SRA1|10011	0.250646895484095	9.62872784736199	3.1998130677207	0.00163514599440627	0.00855652324987137	-1.70347901388263
CKS2|1164	0.413716775998706	9.69628453022442	3.19913209537054	0.00163879537912862	0.00857113957302352	-1.70550982565233
ITGAV|3685	-0.520241707472293	11.9705733512747	-3.1980806196399	0.00164444517214021	0.00859844261985351	-1.70864480862408
CSF1R|1436	0.53905554320596	9.9236216242236	3.19750820769157	0.00164752845236421	0.00861231518140568	-1.71035107513007
FBXO36|130888	-0.48707328406	5.79296323208561	-3.19714804817773	0.00164947119019537	0.00861797043290748	-1.71142451299753
C1QTNF3|114899	-0.902020670782018	5.65908795423735	-3.19555585952897	0.00165808512351017	0.00865845650959757	-1.71616866885674
SNTB2|6645	-0.275419622314711	9.9008906672904	-3.19484271218973	0.00166195685785421	0.00867414970049507	-1.71829291471354
TNFRSF25|8718	0.513670788494979	7.67135451705426	3.19444406037943	0.00166412482483588	0.0086809388009482	-1.71948019221626
CNPY4|245812	-0.34710313765031	7.71542436434341	-3.19435732812146	0.00166459684374005	0.00868113920513662	-1.71973848358216
FAM173A|65990	0.418017298407547	6.83780406069403	3.1928653419515	0.00167273608656007	0.00871904430851838	-1.72418069105241
SCARB1|949	-0.445195373068696	9.45148218544934	-3.19217239516623	0.0016765288694714	0.00873653943146456	-1.72624322986522
NUDT11|55190	-1.03741758182662	5.94069275640954	-3.19178440505422	0.00167865598232464	0.00874534775491065	-1.72739789932742
GOLGA2|2801	-0.249709407957845	11.09386471858	-3.19165732276218	0.00167935324118672	0.00874670427726307	-1.7277760727269
FAM100B|283991	0.304289054484766	10.6677609111655	3.19155243348476	0.00167992893668088	0.00874742711086813	-1.72808819375713
UXT|8409	0.298054548282693	9.68005962235409	3.19040820584696	0.00168622105268272	0.00877399384361808	-1.73149250274805
CEP170|9859	-0.370900088659221	9.27497654219618	-3.19038556912398	0.00168634575247202	0.00877399384361808	-1.73155984065982
SHC2|25759	-0.676292277465683	6.33644049445713	-3.1895201874067	0.0016911193350071	0.00879416026745206	-1.73413379108209
LOC100129534|100129534	0.847360011335739	3.60713509488026	3.18944413641126	0.00169153944308266	0.00879416026745206	-1.73435996394933
ZNF557|79230	0.296104301661713	7.09518653804972	3.18913459001208	0.00169325038639065	0.0088007699859624	-1.73528049419865
ACOX3|8310	0.304083513458933	8.82299900472354	3.18851636260267	0.00169667229636859	0.00881626681692074	-1.73711874393593
TMSL3|7117	0.312343195980407	14.4833376832709	3.1882112129033	0.00169836367435587	0.0088204770750399	-1.73802596559065
RASIP1|54922	0.750804627337613	8.73208654618795	3.18810471833015	0.00169895431859028	0.00882125633104151	-1.73834255986895
GPSM1|26086	-0.554833631154851	8.00029770170846	-3.18753135646368	0.00170213759620435	0.0088332029065856	-1.74004692758539
ZBTB3|79842	0.299527739607553	6.21729235488675	3.18722996846874	0.00170381310580583	0.00883960668342537	-1.74094272038232
USP36|57602	-0.215042160738106	10.0014802314809	-3.18634664084964	0.00170873261669676	0.00886283308779427	-1.743567735429
PDLIM3|27295	-1.01923402562046	8.00720742409399	-3.18595384094472	0.00171092446454621	0.00887190331641533	-1.74473482499776
SLC23A2|9962	-0.340470546925644	9.299553457147	-3.18549324495639	0.00171349794090348	0.00888294724879041	-1.74610318806656
PKD1|5310	-0.315712945850395	10.5216347341326	-3.18504053293893	0.00171603086605926	0.00889314542413807	-1.74744795791455
RELA|5970	-0.18198709651849	11.3426261015258	-3.18498290837521	0.0017163535247425	0.00889314542413807	-1.7476191180854
LFNG|3955	-0.529266148591255	9.18067103683873	-3.1845346482122	0.00171886540154373	0.00890155307923097	-1.74895047529145
TMEM127|55654	-0.189473341125639	11.2714720583121	-3.18300361250756	0.00172747047030311	0.00894380302196496	-1.75349648087431
ZRANB1|54764	-0.196199948923258	9.7337987843981	-3.18229383804107	0.00173147324394506	0.00896220936324303	-1.75560331009409
ZMYM2|7750	-0.2951159962562	10.0071686413668	-3.18213817073371	0.00173235227932619	0.00896444171217102	-1.75606532283734
MMS19|64210	-0.203256477463787	10.3613413909783	-3.18104766855259	0.00173852183549758	0.00898939712512836	-1.75930131590391
MORF4L2|9643	-0.208942810830834	12.0500213075296	-3.18072229668125	0.00174036658224246	0.00899518781190768	-1.7602666446734
KRT18|3875	0.620879413421594	11.6968169968411	3.18069167116665	0.00174054031183909	0.00899518781190768	-1.76035750139515
MDK|4192	0.632847938132974	11.1910816565737	3.18044164102366	0.00174195926158699	0.00900019777451176	-1.76109923682778
LDLRAP1|26119	0.271514287185646	10.0781319107886	3.17940991403717	0.00174782578530447	0.00902352244651388	-1.76415939407555
ZFYVE21|79038	-0.250159708477296	9.72240334682977	-3.17920300816925	0.00174900448044294	0.00902701790362686	-1.76477298178856
LRRC41|10489	-0.223407814452239	10.9282366218666	-3.17913280162089	0.00174940459847521	0.00902701790362686	-1.76498117408852
TXNRD1|7296	-0.516961891787776	10.8200851317709	-3.17882621853246	0.00175115285808626	0.00903371073737312	-1.76589027560807
LAMP3|27074	0.67272470961232	10.1095126247739	3.17870017320309	0.00175187208893945	0.0090350930171707	-1.76626401141212
UBE2B|7320	0.230950205218251	10.054872861226	3.1774244630146	0.00175916688822498	0.00907037864258367	-1.7700458669304
RAG1|5896	-0.837153742951072	5.94905495564873	-3.17680972156716	0.00176269216688334	0.00908621520936438	-1.77186779271964
SCFD2|152579	-0.237175214977832	8.47083139224458	-3.17655571922842	0.00176415067303707	0.00909139269623555	-1.77262049489255
GPX7|2882	-0.591301426341211	7.17117083292623	-3.17568226291786	0.0017691746891117	0.00911493732648103	-1.77520845864635
STC1|6781	-0.689455233371369	8.57068889890445	-3.17517128696579	0.00177211990893074	0.00912306832005718	-1.77672213626954
CCDC40|55036	-0.50566859629744	4.35123868903555	-3.17507302860442	0.00177268678226635	0.00912364063438423	-1.77701318482087
REPS2|9185	0.502051647281891	6.6387887591619	3.17309069536152	0.00178415925781003	0.00918032703690941	-1.78288329400107
HIRIP3|8479	0.291022671815821	8.76951267877383	3.17292946836885	0.00178509535700489	0.00918278369542522	-1.78336057811946
